treatment,game,round,time,id,side,valuation,bid,price,match_id,match_time,type,status
CSRnormal,3,1,9,746,Buyer,158.0,10,,,,Manual,Replaced
CSRnormal,3,1,9,741,Seller,63.0,75,75.0,744.0,10.0,Manual,Accepted
CSRnormal,3,1,10,744,Buyer,163.0,75,75.0,741.0,10.0,Auto,Accepted
CSRnormal,3,1,14,753,Seller,93.0,110,110.0,754.0,19.0,Manual,Accepted
CSRnormal,3,1,15,743,Seller,68.0,250,,,,Manual,Expired
CSRnormal,3,1,16,750,Buyer,148.0,10,,,,Manual,Expired
CSRnormal,3,1,16,746,Buyer,158.0,40,,,,Manual,Expired
CSRnormal,3,1,16,747,Seller,78.0,123,,,,Manual,Expired
CSRnormal,3,1,18,757,Seller,103.0,110,110.0,760.0,27.0,Manual,Accepted
CSRnormal,3,1,18,751,Seller,88.0,150,,,,Manual,Expired
CSRnormal,3,1,18,758,Buyer,128.0,25,,,,Manual,Replaced
CSRnormal,3,1,19,742,Buyer,168.0,50,,,,Manual,Replaced
CSRnormal,3,1,19,760,Buyer,123.0,70,,,,Manual,Replaced
CSRnormal,3,1,19,752,Buyer,143.0,55,,,,Manual,Expired
CSRnormal,3,1,19,754,Buyer,138.0,110,110.0,753.0,19.0,Auto,Accepted
CSRnormal,3,1,25,743,Seller,68.0,105,105.0,742.0,27.0,Manual,Accepted
CSRnormal,3,1,26,750,Buyer,148.0,55,,,,Manual,Expired
CSRnormal,3,1,26,758,Buyer,128.0,14,,,,Manual,Expired
CSRnormal,3,1,27,755,Seller,98.0,200,,,,Manual,Expired
CSRnormal,3,1,27,742,Buyer,168.0,105,105.0,743.0,27.0,Auto,Accepted
CSRnormal,3,1,27,746,Buyer,158.0,50,,,,Manual,Replaced
CSRnormal,3,1,27,760,Buyer,123.0,110,110.0,757.0,27.0,Auto,Accepted
CSRnormal,3,1,33,752,Buyer,143.0,52,,,,Manual,Replaced
CSRnormal,3,1,34,747,Seller,78.0,115,,,,Manual,Replaced
CSRnormal,3,1,34,746,Buyer,158.0,100,100.0,747.0,35.0,Manual,Accepted
CSRnormal,3,1,35,747,Seller,78.0,100,100.0,746.0,35.0,Auto,Accepted
CSRnormal,3,1,39,755,Seller,98.0,120,,,,Manual,Replaced
CSRnormal,3,1,39,752,Buyer,143.0,78,78.0,745.0,42.0,Manual,Accepted
CSRnormal,3,1,40,750,Buyer,148.0,56,,,,Manual,Expired
CSRnormal,3,1,42,745,Seller,73.0,78,78.0,752.0,42.0,Auto,Accepted
CSRnormal,3,1,48,751,Seller,88.0,120,,,,Manual,Expired
CSRnormal,3,1,48,758,Buyer,128.0,32,,,,Manual,Replaced
CSRnormal,3,1,48,755,Seller,98.0,110,,,,Manual,Expired
CSRnormal,3,1,55,758,Buyer,128.0,12,,,,Manual,Replaced
CSRnormal,3,1,58,755,Seller,98.0,110,,,,Manual,Expired
CSRnormal,3,1,59,750,Buyer,148.0,57,,,,Manual,Expired
CSRnormal,3,1,61,751,Seller,88.0,110,,,,Manual,Expired
CSRnormal,3,1,63,758,Buyer,128.0,24,,,,Manual,Replaced
CSRnormal,3,1,70,755,Seller,98.0,100,,,,Manual,Expired
CSRnormal,3,1,71,758,Buyer,128.0,33,,,,Manual,Replaced
CSRnormal,3,1,78,751,Seller,88.0,110,,,,Manual,Expired
CSRnormal,3,1,79,750,Buyer,148.0,48,,,,Manual,Expired
CSRnormal,3,1,80,758,Buyer,128.0,54,,,,Manual,Replaced
CSRnormal,3,1,80,755,Seller,98.0,99,,,,Manual,Expired
CSRnormal,3,1,87,758,Buyer,128.0,27,,,,Manual,Expired
CSRnormal,3,1,91,751,Seller,88.0,110,,,,Manual,Expired
CSRnormal,3,1,96,755,Seller,98.0,100,,,,Manual,Expired
CSRnormal,3,1,98,758,Buyer,128.0,12,,,,Manual,Replaced
CSRnormal,3,1,102,750,Buyer,148.0,25,,,,Manual,Replaced
CSRnormal,3,1,102,758,Buyer,128.0,43,,,,Manual,Replaced
CSRnormal,3,1,108,758,Buyer,128.0,23,,,,Manual,Replaced
CSRnormal,3,1,109,755,Seller,98.0,99,,,,Manual,Expired
CSRnormal,3,1,111,750,Buyer,148.0,60,,,,Manual,Expired
CSRnormal,3,1,114,751,Seller,88.0,100,,,,Manual,Replaced
CSRnormal,3,1,115,758,Buyer,128.0,19,,,,Manual,Replaced
CSRnormal,3,1,121,751,Seller,88.0,100,,,,Manual,Expired
CSRnormal,3,1,121,755,Seller,98.0,99,99.0,750.0,126.0,Manual,Accepted
CSRnormal,3,1,121,758,Buyer,128.0,38,,,,Manual,Replaced
CSRnormal,3,1,126,750,Buyer,148.0,99,99.0,755.0,126.0,Auto,Accepted
CSRnormal,3,1,131,758,Buyer,128.0,49,,,,Manual,Expired
CSRnormal,3,1,132,751,Seller,88.0,100,,,,Manual,Expired
CSRnormal,3,2,2,749,Seller,83.0,100,,,,Manual,Expired
CSRnormal,3,2,3,751,Seller,88.0,130,,,,Manual,Replaced
CSRnormal,3,2,4,755,Seller,98.0,120,,,,Manual,Replaced
CSRnormal,3,2,5,748,Buyer,153.0,80,80.0,741.0,14.0,Manual,Accepted
CSRnormal,3,2,5,758,Buyer,128.0,34,,,,Manual,Expired
CSRnormal,3,2,5,741,Seller,63.0,100,,,,Manual,Replaced
CSRnormal,3,2,6,750,Buyer,148.0,48,,,,Manual,Expired
CSRnormal,3,2,7,760,Buyer,123.0,80,80.0,745.0,14.0,Manual,Accepted
CSRnormal,3,2,8,751,Seller,88.0,130,,,,Manual,Replaced
CSRnormal,3,2,8,753,Seller,93.0,125,,,,Manual,Expired
CSRnormal,3,2,9,746,Buyer,158.0,95,95.0,747.0,9.0,Manual,Accepted
CSRnormal,3,2,9,752,Buyer,143.0,72,,,,Manual,Expired
CSRnormal,3,2,9,747,Seller,78.0,95,95.0,746.0,9.0,Auto,Accepted
CSRnormal,3,2,10,757,Seller,103.0,105,,,,Manual,Expired
CSRnormal,3,2,13,751,Seller,88.0,120,,,,Manual,Replaced
CSRnormal,3,2,13,755,Seller,98.0,130,,,,Manual,Expired
CSRnormal,3,2,14,741,Seller,63.0,80,80.0,748.0,14.0,Auto,Accepted
CSRnormal,3,2,14,742,Buyer,168.0,50,,,,Manual,Expired
CSRnormal,3,2,14,745,Seller,73.0,80,80.0,760.0,14.0,Auto,Accepted
CSRnormal,3,2,18,751,Seller,88.0,120,120.0,744.0,20.0,Manual,Accepted
CSRnormal,3,2,18,758,Buyer,128.0,45,,,,Manual,Replaced
CSRnormal,3,2,19,752,Buyer,143.0,72,,,,Manual,Replaced
CSRnormal,3,2,20,744,Buyer,163.0,120,120.0,751.0,20.0,Auto,Accepted
CSRnormal,3,2,23,755,Seller,98.0,115,,,,Manual,Expired
CSRnormal,3,2,24,752,Buyer,143.0,75,,,,Manual,Replaced
CSRnormal,3,2,25,749,Seller,83.0,100,100.0,754.0,28.0,Manual,Accepted
CSRnormal,3,2,26,757,Seller,103.0,110,,,,Manual,Expired
CSRnormal,3,2,26,742,Buyer,168.0,50,,,,Manual,Replaced
CSRnormal,3,2,27,758,Buyer,128.0,45,,,,Manual,Replaced
CSRnormal,3,2,27,752,Buyer,143.0,78,,,,Manual,Replaced
CSRnormal,3,2,27,750,Buyer,148.0,50,,,,Manual,Expired
CSRnormal,3,2,28,754,Buyer,138.0,100,100.0,749.0,28.0,Auto,Accepted
CSRnormal,3,2,28,743,Seller,68.0,130,,,,Manual,Expired
CSRnormal,3,2,32,752,Buyer,143.0,85,,,,Manual,Replaced
CSRnormal,3,2,33,755,Seller,98.0,110,,,,Manual,Expired
CSRnormal,3,2,34,753,Seller,93.0,130,,,,Manual,Expired
CSRnormal,3,2,34,758,Buyer,128.0,54,,,,Manual,Replaced
CSRnormal,3,2,34,742,Buyer,168.0,50,,,,Manual,Expired
CSRnormal,3,2,36,752,Buyer,143.0,82,,,,Manual,Replaced
CSRnormal,3,2,38,743,Seller,68.0,120,,,,Manual,Expired
CSRnormal,3,2,38,757,Seller,103.0,115,,,,Manual,Replaced
CSRnormal,3,2,40,752,Buyer,143.0,79,,,,Manual,Expired
CSRnormal,3,2,42,757,Seller,103.0,120,,,,Manual,Expired
CSRnormal,3,2,43,758,Buyer,128.0,54,,,,Manual,Replaced
CSRnormal,3,2,44,742,Buyer,168.0,50,,,,Manual,Expired
CSRnormal,3,2,47,750,Buyer,148.0,60,,,,Manual,Expired
CSRnormal,3,2,49,758,Buyer,128.0,36,,,,Manual,Replaced
CSRnormal,3,2,52,743,Seller,68.0,115,,,,Manual,Expired
CSRnormal,3,2,53,755,Seller,98.0,115,,,,Manual,Replaced
CSRnormal,3,2,53,753,Seller,93.0,130,,,,Manual,Expired
CSRnormal,3,2,56,758,Buyer,128.0,22,,,,Manual,Replaced
CSRnormal,3,2,57,742,Buyer,168.0,100,100.0,755.0,58.0,Manual,Accepted
CSRnormal,3,2,58,755,Seller,98.0,100,100.0,742.0,58.0,Auto,Accepted
CSRnormal,3,2,62,752,Buyer,143.0,79,,,,Manual,Replaced
CSRnormal,3,2,64,758,Buyer,128.0,15,,,,Manual,Replaced
CSRnormal,3,2,66,743,Seller,68.0,108,,,,Manual,Expired
CSRnormal,3,2,70,758,Buyer,128.0,27,,,,Manual,Replaced
CSRnormal,3,2,70,752,Buyer,143.0,78,,,,Manual,Replaced
CSRnormal,3,2,72,753,Seller,93.0,130,,,,Manual,Expired
CSRnormal,3,2,74,758,Buyer,128.0,56,,,,Manual,Replaced
CSRnormal,3,2,77,752,Buyer,143.0,75,,,,Manual,Expired
CSRnormal,3,2,79,758,Buyer,128.0,45,,,,Manual,Replaced
CSRnormal,3,2,80,757,Seller,103.0,105,,,,Manual,Replaced
CSRnormal,3,2,84,750,Buyer,148.0,65,,,,Manual,Expired
CSRnormal,3,2,84,758,Buyer,128.0,87,,,,Manual,Replaced
CSRnormal,3,2,84,757,Seller,103.0,110,,,,Manual,Expired
CSRnormal,3,2,85,743,Seller,68.0,105,,,,Manual,Expired
CSRnormal,3,2,87,753,Seller,93.0,125,,,,Manual,Expired
CSRnormal,3,2,89,752,Buyer,143.0,88,,,,Manual,Replaced
CSRnormal,3,2,89,758,Buyer,128.0,55,,,,Manual,Replaced
CSRnormal,3,2,94,758,Buyer,128.0,67,,,,Manual,Replaced
CSRnormal,3,2,95,752,Buyer,143.0,75,,,,Manual,Expired
CSRnormal,3,2,98,758,Buyer,128.0,45,,,,Manual,Replaced
CSRnormal,3,2,101,753,Seller,93.0,120,,,,Manual,Expired
CSRnormal,3,2,102,743,Seller,68.0,101,,,,Manual,Expired
CSRnormal,3,2,104,758,Buyer,128.0,74,,,,Manual,Replaced
CSRnormal,3,2,104,750,Buyer,148.0,80,,,,Manual,Expired
CSRnormal,3,2,107,752,Buyer,143.0,75,,,,Manual,Replaced
CSRnormal,3,2,109,758,Buyer,128.0,23,,,,Manual,Replaced
CSRnormal,3,2,111,752,Buyer,143.0,82,,,,Manual,Replaced
CSRnormal,3,2,113,758,Buyer,128.0,34,,,,Manual,Replaced
CSRnormal,3,2,115,753,Seller,93.0,110,,,,Manual,Expired
CSRnormal,3,2,117,750,Buyer,148.0,84,,,,Manual,Replaced
CSRnormal,3,2,118,758,Buyer,128.0,45,,,,Manual,Replaced
CSRnormal,3,2,120,752,Buyer,143.0,87,,,,Manual,Replaced
CSRnormal,3,2,121,743,Seller,68.0,90,90.0,750.0,123.0,Manual,Accepted
CSRnormal,3,2,123,758,Buyer,128.0,44,,,,Manual,Replaced
CSRnormal,3,2,123,750,Buyer,148.0,90,90.0,743.0,123.0,Auto,Accepted
CSRnormal,3,2,128,752,Buyer,143.0,87,,,,Manual,Replaced
CSRnormal,3,2,130,758,Buyer,128.0,38,,,,Manual,Expired
CSRnormal,3,2,132,753,Seller,93.0,100,100.0,752.0,133.0,Manual,Accepted
CSRnormal,3,2,133,752,Buyer,143.0,100,100.0,753.0,133.0,Manual,Replaced
CSRnormal,3,3,3,749,Seller,83.0,100,,,,Manual,Expired
CSRnormal,3,3,3,751,Seller,88.0,120,,,,Manual,Replaced
CSRnormal,3,3,3,755,Seller,98.0,130,,,,Manual,Expired
CSRnormal,3,3,4,753,Seller,93.0,120,,,,Manual,Expired
CSRnormal,3,3,4,758,Buyer,128.0,33,,,,Manual,Replaced
CSRnormal,3,3,5,750,Buyer,148.0,48,,,,Manual,Expired
CSRnormal,3,3,6,752,Buyer,143.0,89,,,,Manual,Replaced
CSRnormal,3,3,6,742,Buyer,168.0,80,,,,Manual,Replaced
CSRnormal,3,3,6,741,Seller,63.0,105,,,,Manual,Expired
CSRnormal,3,3,7,746,Buyer,158.0,90,90.0,747.0,8.0,Manual,Accepted
CSRnormal,3,3,7,751,Seller,88.0,120,,,,Manual,Replaced
CSRnormal,3,3,7,748,Buyer,153.0,80,,,,Manual,Expired
CSRnormal,3,3,8,747,Seller,78.0,90,90.0,746.0,8.0,Auto,Accepted
CSRnormal,3,3,11,751,Seller,88.0,120,,,,Manual,Replaced
CSRnormal,3,3,12,743,Seller,68.0,109,,,,Manual,Expired
CSRnormal,3,3,12,744,Buyer,163.0,90,90.0,745.0,14.0,Manual,Accepted
CSRnormal,3,3,13,752,Buyer,143.0,89,,,,Manual,Replaced
CSRnormal,3,3,13,749,Seller,83.0,100,100.0,754.0,18.0,Manual,Accepted
CSRnormal,3,3,14,758,Buyer,128.0,44,,,,Manual,Replaced
CSRnormal,3,3,14,751,Seller,88.0,110,,,,Manual,Replaced
CSRnormal,3,3,14,745,Seller,73.0,90,90.0,744.0,14.0,Auto,Accepted
CSRnormal,3,3,14,742,Buyer,168.0,80,,,,Manual,Expired
CSRnormal,3,3,18,754,Buyer,138.0,100,100.0,749.0,18.0,Auto,Accepted
CSRnormal,3,3,18,751,Seller,88.0,110,,,,Manual,Replaced
CSRnormal,3,3,18,760,Buyer,123.0,90,,,,Manual,Expired
CSRnormal,3,3,21,752,Buyer,143.0,90,,,,Manual,Expired
CSRnormal,3,3,22,751,Seller,88.0,110,,,,Manual,Replaced
CSRnormal,3,3,22,741,Seller,63.0,105,,,,Manual,Replaced
CSRnormal,3,3,23,755,Seller,98.0,120,,,,Manual,Expired
CSRnormal,3,3,23,758,Buyer,128.0,45,,,,Manual,Replaced
CSRnormal,3,3,24,751,Seller,88.0,110,,,,Manual,Replaced
CSRnormal,3,3,24,742,Buyer,168.0,90,,,,Manual,Replaced
CSRnormal,3,3,24,757,Seller,103.0,200,,,,Manual,Expired
CSRnormal,3,3,26,753,Seller,93.0,120,,,,Manual,Expired
CSRnormal,3,3,27,751,Seller,88.0,105,,,,Manual,Replaced
CSRnormal,3,3,28,743,Seller,68.0,104,,,,Manual,Expired
CSRnormal,3,3,28,750,Buyer,148.0,60,,,,Manual,Expired
CSRnormal,3,3,30,758,Buyer,128.0,46,,,,Manual,Expired
CSRnormal,3,3,30,751,Seller,88.0,105,,,,Manual,Replaced
CSRnormal,3,3,31,741,Seller,63.0,100,,,,Manual,Replaced
CSRnormal,3,3,32,760,Buyer,123.0,70,,,,Manual,Replaced
CSRnormal,3,3,32,742,Buyer,168.0,90,90.0,741.0,33.0,Manual,Accepted
CSRnormal,3,3,32,751,Seller,88.0,105,,,,Manual,Replaced
CSRnormal,3,3,33,741,Seller,63.0,90,90.0,742.0,33.0,Auto,Accepted
CSRnormal,3,3,38,751,Seller,88.0,105,,,,Manual,Replaced
CSRnormal,3,3,40,758,Buyer,128.0,32,,,,Manual,Replaced
CSRnormal,3,3,40,755,Seller,98.0,120,,,,Manual,Expired
CSRnormal,3,3,40,751,Seller,88.0,100,,,,Manual,Expired
CSRnormal,3,3,41,752,Buyer,143.0,90,,,,Manual,Expired
CSRnormal,3,3,41,760,Buyer,123.0,40,,,,Manual,Expired
CSRnormal,3,3,41,757,Seller,103.0,150,,,,Manual,Expired
CSRnormal,3,3,42,753,Seller,93.0,120,,,,Manual,Expired
CSRnormal,3,3,45,750,Buyer,148.0,70,70.0,743.0,52.0,Manual,Accepted
CSRnormal,3,3,46,758,Buyer,128.0,38,,,,Manual,Replaced
CSRnormal,3,3,48,743,Seller,68.0,100,,,,Manual,Replaced
CSRnormal,3,3,50,758,Buyer,128.0,47,,,,Manual,Replaced
CSRnormal,3,3,52,751,Seller,88.0,100,,,,Manual,Replaced
CSRnormal,3,3,52,743,Seller,68.0,70,70.0,750.0,52.0,Auto,Accepted
CSRnormal,3,3,56,755,Seller,98.0,115,,,,Manual,Expired
CSRnormal,3,3,56,760,Buyer,123.0,25,,,,Manual,Expired
CSRnormal,3,3,58,751,Seller,88.0,100,,,,Manual,Replaced
CSRnormal,3,3,58,758,Buyer,128.0,46,,,,Manual,Replaced
CSRnormal,3,3,58,757,Seller,103.0,300,,,,Manual,Expired
CSRnormal,3,3,59,753,Seller,93.0,120,,,,Manual,Expired
CSRnormal,3,3,63,758,Buyer,128.0,16,,,,Manual,Replaced
CSRnormal,3,3,65,751,Seller,88.0,110,,,,Manual,Replaced
CSRnormal,3,3,68,751,Seller,88.0,110,,,,Manual,Replaced
CSRnormal,3,3,68,758,Buyer,128.0,27,,,,Manual,Replaced
CSRnormal,3,3,68,760,Buyer,123.0,95,,,,Manual,Expired
CSRnormal,3,3,72,758,Buyer,128.0,46,,,,Manual,Replaced
CSRnormal,3,3,73,751,Seller,88.0,105,,,,Manual,Expired
CSRnormal,3,3,74,753,Seller,93.0,120,,,,Manual,Expired
CSRnormal,3,3,75,755,Seller,98.0,115,,,,Manual,Expired
CSRnormal,3,3,78,758,Buyer,128.0,78,,,,Manual,Replaced
CSRnormal,3,3,82,758,Buyer,128.0,36,,,,Manual,Replaced
CSRnormal,3,3,83,751,Seller,88.0,100,,,,Manual,Replaced
CSRnormal,3,3,84,752,Buyer,143.0,98,98.0,755.0,93.0,Manual,Accepted
CSRnormal,3,3,84,748,Buyer,153.0,96,,,,Manual,Replaced
CSRnormal,3,3,86,751,Seller,88.0,100,,,,Manual,Replaced
CSRnormal,3,3,86,758,Buyer,128.0,29,,,,Manual,Replaced
CSRnormal,3,3,87,757,Seller,103.0,200,,,,Manual,Expired
CSRnormal,3,3,88,753,Seller,93.0,120,,,,Manual,Expired
CSRnormal,3,3,90,755,Seller,98.0,100,,,,Manual,Replaced
CSRnormal,3,3,91,758,Buyer,128.0,38,,,,Manual,Replaced
CSRnormal,3,3,92,751,Seller,88.0,100,,,,Manual,Replaced
CSRnormal,3,3,93,755,Seller,98.0,98,98.0,752.0,93.0,Auto,Accepted
CSRnormal,3,3,93,751,Seller,88.0,100,100.0,748.0,94.0,Manual,Accepted
CSRnormal,3,3,94,748,Buyer,153.0,100,100.0,751.0,94.0,Manual,Replaced
CSRnormal,3,3,98,758,Buyer,128.0,39,,,,Manual,Replaced
CSRnormal,3,3,101,753,Seller,93.0,120,,,,Manual,Expired
CSRnormal,3,3,102,758,Buyer,128.0,45,,,,Manual,Replaced
CSRnormal,3,3,108,758,Buyer,128.0,45,,,,Manual,Replaced
CSRnormal,3,3,113,758,Buyer,128.0,48,,,,Manual,Replaced
CSRnormal,3,3,114,753,Seller,93.0,110,,,,Manual,Expired
CSRnormal,3,3,117,758,Buyer,128.0,36,,,,Manual,Replaced
CSRnormal,3,3,122,758,Buyer,128.0,37,,,,Manual,Replaced
CSRnormal,3,3,124,757,Seller,103.0,115,,,,Manual,Expired
CSRnormal,3,3,126,758,Buyer,128.0,39,,,,Manual,Replaced
CSRnormal,3,3,128,753,Seller,93.0,110,,,,Manual,Expired
CSRnormal,3,3,130,758,Buyer,128.0,43,,,,Manual,Expired
CSRnormal,3,4,2,749,Seller,83.0,110,,,,Manual,Expired
CSRnormal,3,4,2,752,Buyer,143.0,95,95.0,747.0,9.0,Manual,Accepted
CSRnormal,3,4,3,751,Seller,88.0,110,,,,Manual,Replaced
CSRnormal,3,4,3,744,Buyer,163.0,80,,,,Manual,Replaced
CSRnormal,3,4,3,753,Seller,93.0,120,,,,Manual,Expired
CSRnormal,3,4,4,748,Buyer,153.0,80,,,,Manual,Expired
CSRnormal,3,4,4,755,Seller,98.0,130,,,,Manual,Expired
CSRnormal,3,4,5,750,Buyer,148.0,48,,,,Manual,Expired
CSRnormal,3,4,5,751,Seller,88.0,110,,,,Manual,Replaced
CSRnormal,3,4,6,746,Buyer,158.0,70,,,,Manual,Replaced
CSRnormal,3,4,6,742,Buyer,168.0,80,,,,Manual,Replaced
CSRnormal,3,4,7,758,Buyer,128.0,33,,,,Manual,Replaced
CSRnormal,3,4,7,751,Seller,88.0,110,,,,Manual,Replaced
CSRnormal,3,4,8,744,Buyer,163.0,90,,,,Manual,Replaced
CSRnormal,3,4,8,741,Seller,63.0,105,,,,Manual,Replaced
CSRnormal,3,4,8,757,Seller,103.0,110,,,,Manual,Expired
CSRnormal,3,4,9,747,Seller,78.0,83,95.0,752.0,9.0,Manual,Replaced
CSRnormal,3,4,9,746,Buyer,158.0,70,,,,Manual,Replaced
CSRnormal,3,4,12,743,Seller,68.0,101,,,,Manual,Expired
CSRnormal,3,4,13,760,Buyer,123.0,65,,,,Manual,Expired
CSRnormal,3,4,13,749,Seller,83.0,110,,,,Manual,Replaced
CSRnormal,3,4,14,744,Buyer,163.0,95,,,,Manual,Expired
CSRnormal,3,4,14,748,Buyer,153.0,100,100.0,741.0,15.0,Manual,Accepted
CSRnormal,3,4,14,746,Buyer,158.0,70,,,,Manual,Replaced
CSRnormal,3,4,14,755,Seller,98.0,120,,,,Manual,Expired
CSRnormal,3,4,14,758,Buyer,128.0,44,,,,Manual,Replaced
CSRnormal,3,4,15,742,Buyer,168.0,90,,,,Manual,Replaced
CSRnormal,3,4,15,741,Seller,63.0,100,100.0,748.0,15.0,Auto,Accepted
CSRnormal,3,4,15,751,Seller,88.0,105,,,,Manual,Replaced
CSRnormal,3,4,19,751,Seller,88.0,105,,,,Manual,Expired
CSRnormal,3,4,20,749,Seller,83.0,100,100.0,754.0,22.0,Manual,Accepted
CSRnormal,3,4,20,746,Buyer,158.0,70,,,,Manual,Replaced
CSRnormal,3,4,20,758,Buyer,128.0,55,,,,Manual,Replaced
CSRnormal,3,4,22,742,Buyer,168.0,90,90.0,745.0,26.0,Manual,Accepted
CSRnormal,3,4,22,746,Buyer,158.0,70,,,,Manual,Replaced
CSRnormal,3,4,22,754,Buyer,138.0,100,100.0,749.0,22.0,Auto,Accepted
CSRnormal,3,4,26,745,Seller,73.0,90,90.0,742.0,26.0,Auto,Accepted
CSRnormal,3,4,26,746,Buyer,158.0,70,,,,Manual,Replaced
CSRnormal,3,4,29,751,Seller,88.0,100,100.0,744.0,31.0,Manual,Accepted
CSRnormal,3,4,30,753,Seller,93.0,120,,,,Manual,Expired
CSRnormal,3,4,30,758,Buyer,128.0,66,,,,Manual,Replaced
CSRnormal,3,4,30,746,Buyer,158.0,70,,,,Manual,Replaced
CSRnormal,3,4,31,755,Seller,98.0,115,,,,Manual,Replaced
CSRnormal,3,4,31,744,Buyer,163.0,100,100.0,751.0,31.0,Auto,Accepted
CSRnormal,3,4,35,746,Buyer,158.0,70,,,,Manual,Replaced
CSRnormal,3,4,35,760,Buyer,123.0,100,100.0,755.0,36.0,Manual,Accepted
CSRnormal,3,4,35,750,Buyer,148.0,60,,,,Manual,Expired
CSRnormal,3,4,36,755,Seller,98.0,100,100.0,760.0,36.0,Auto,Accepted
CSRnormal,3,4,37,758,Buyer,128.0,77,,,,Manual,Replaced
CSRnormal,3,4,41,746,Buyer,158.0,70,,,,Manual,Replaced
CSRnormal,3,4,41,743,Seller,68.0,100,,,,Manual,Expired
CSRnormal,3,4,42,758,Buyer,128.0,88,,,,Manual,Replaced
CSRnormal,3,4,47,746,Buyer,158.0,70,,,,Manual,Replaced
CSRnormal,3,4,48,758,Buyer,128.0,44,,,,Manual,Replaced
CSRnormal,3,4,48,753,Seller,93.0,120,,,,Manual,Expired
CSRnormal,3,4,49,750,Buyer,148.0,75,,,,Manual,Expired
CSRnormal,3,4,52,758,Buyer,128.0,32,,,,Manual,Replaced
CSRnormal,3,4,53,746,Buyer,158.0,75,,,,Manual,Replaced
CSRnormal,3,4,56,746,Buyer,158.0,75,,,,Manual,Replaced
CSRnormal,3,4,58,758,Buyer,128.0,43,,,,Manual,Replaced
CSRnormal,3,4,62,753,Seller,93.0,120,,,,Manual,Expired
CSRnormal,3,4,62,746,Buyer,158.0,80,,,,Manual,Replaced
CSRnormal,3,4,63,758,Buyer,128.0,37,,,,Manual,Replaced
CSRnormal,3,4,64,746,Buyer,158.0,80,,,,Manual,Replaced
CSRnormal,3,4,66,746,Buyer,158.0,80,,,,Manual,Replaced
CSRnormal,3,4,68,758,Buyer,128.0,56,,,,Manual,Replaced
CSRnormal,3,4,68,743,Seller,68.0,100,,,,Manual,Expired
CSRnormal,3,4,70,750,Buyer,148.0,75,,,,Manual,Expired
CSRnormal,3,4,71,746,Buyer,158.0,80,,,,Manual,Replaced
CSRnormal,3,4,72,758,Buyer,128.0,66,,,,Manual,Replaced
CSRnormal,3,4,73,746,Buyer,158.0,80,,,,Manual,Replaced
CSRnormal,3,4,75,746,Buyer,158.0,80,,,,Manual,Replaced
CSRnormal,3,4,76,758,Buyer,128.0,69,,,,Manual,Replaced
CSRnormal,3,4,82,758,Buyer,128.0,75,,,,Manual,Replaced
CSRnormal,3,4,83,757,Seller,103.0,120,,,,Manual,Expired
CSRnormal,3,4,84,746,Buyer,158.0,80,,,,Manual,Replaced
CSRnormal,3,4,85,750,Buyer,148.0,85,,,,Manual,Expired
CSRnormal,3,4,87,746,Buyer,158.0,90,,,,Manual,Replaced
CSRnormal,3,4,87,758,Buyer,128.0,47,,,,Manual,Replaced
CSRnormal,3,4,88,753,Seller,93.0,120,,,,Manual,Expired
CSRnormal,3,4,89,746,Buyer,158.0,90,,,,Manual,Replaced
CSRnormal,3,4,93,746,Buyer,158.0,96,,,,Manual,Replaced
CSRnormal,3,4,94,758,Buyer,128.0,18,,,,Manual,Replaced
CSRnormal,3,4,97,746,Buyer,158.0,100,,,,Manual,Replaced
CSRnormal,3,4,99,758,Buyer,128.0,49,,,,Manual,Replaced
CSRnormal,3,4,99,750,Buyer,148.0,99,,,,Manual,Expired
CSRnormal,3,4,100,746,Buyer,158.0,100,,,,Manual,Replaced
CSRnormal,3,4,100,757,Seller,103.0,115,115.0,746.0,107.0,Manual,Accepted
CSRnormal,3,4,102,753,Seller,93.0,120,,,,Manual,Expired
CSRnormal,3,4,103,758,Buyer,128.0,80,,,,Manual,Replaced
CSRnormal,3,4,104,746,Buyer,158.0,110,,,,Manual,Replaced
CSRnormal,3,4,107,746,Buyer,158.0,115,115.0,757.0,107.0,Manual,Replaced
CSRnormal,3,4,112,743,Seller,68.0,95,95.0,750.0,114.0,Manual,Accepted
CSRnormal,3,4,112,758,Buyer,128.0,24,,,,Manual,Replaced
CSRnormal,3,4,114,750,Buyer,148.0,95,95.0,743.0,114.0,Auto,Accepted
CSRnormal,3,4,119,758,Buyer,128.0,28,,,,Manual,Replaced
CSRnormal,3,4,120,753,Seller,93.0,115,,,,Manual,Expired
CSRnormal,3,4,125,758,Buyer,128.0,37,,,,Manual,Replaced
CSRnormal,3,4,129,758,Buyer,128.0,35,,,,Manual,Replaced
CSRnormal,3,4,130,753,Seller,93.0,110,,,,Manual,Expired
CSRnormal,3,4,134,758,Buyer,128.0,33,,,,Manual,Expired
CSRnormal,3,5,2,751,Seller,88.0,110,,,,Manual,Replaced
CSRnormal,3,5,2,752,Buyer,143.0,95,95.0,747.0,11.0,Manual,Accepted
CSRnormal,3,5,3,749,Seller,83.0,110,,,,Manual,Expired
CSRnormal,3,5,3,748,Buyer,153.0,80,,,,Manual,Expired
CSRnormal,3,5,3,753,Seller,93.0,120,,,,Manual,Expired
CSRnormal,3,5,4,755,Seller,98.0,120,,,,Manual,Expired
